Id	Label	weighted_eigenvector_centrality	weighted_betweennes_centrality
A016824	Kohán István	1.8991089039351733e-05	0.0
A015129	Kohán Szabina	0.00014547583089425195	0.0
A013312	Kohári Tibor	9.639619177241723e-05	0.0
A004547	Kokas Ignác	0.002328214082817562	0.0008150100692860632
A021848	Kokavecz Boglárka	0.00020754122010343916	2.9074274731951455e-08
A006285	Kokesch Á.	0.0003375721605127409	0.0
A026585	Kokesch Ádám	0.09447081040190695	0.006932649278908611
A026586	Koksz Műhely	0.0020887496395207332	0.0
A013669	Kolar Christoph	0.0003365029702136499	0.0
A026587	Kolbe Mihály	0.001942075309328638	0.0
A024009	Kolcsár Zsolt	1.0351372283958785e-19	0.0
A011375	Koleszár Adél	0.0036484727333451917	8.21832832423161e-06
A008162	Koleszár Ferenc	0.0024622876080781344	0.0
A011039	Koleszár Kata	0.00030492955976579107	0.0
A026588	Koller Margit	0.010041282134896285	0.000830100571631223
A026589	Koller Ágnes	0.0018419106643775666	0.0
A024164	Kollmann Szilvia	0.00026350763290759017	0.0
A012772	Kollányi Péter	0.0005023775225423625	1.736786265271225e-07
A007586	Kollár Andrea	0.0009640405321171125	0.0
A026590	Kollár Dalma Eszter	0.0022705917837374627	0.0001968417446937235
A014268	Kollár Lajos Hegymászó	0.002284536352074632	0.0
A026591	Kollár Zsófia	0.0015342752753862744	0.0
A005174	Kollár Árpád	4.8151291965398825e-05	7.256938973095083e-05
A022937	Kolláth Mariann	4.5618095805258254e-05	2.100940102874672e-05
A026592	Kolláth Zsuzsa	0.00046787376624670383	6.590168939242329e-07
A011362	Kolmont Enikő	0.0003777453913946192	0.00043588152678141623
A016949	Kolonics Kitti	0.0007219827756193853	5.537957091800277e-09
A016032	Kolos-Vary Zsigmond	0.00012330088064720554	8.183869924549298e-09
A007750	Kolozsi Anita	4.113887797024287e-05	0.0
A016743	Kolozsi Bea	0.0007956640561258908	9.436540435500385e-06
A012770	Kolozsi Tibor	0.00048330589315124156	0.0
A010392	Kolozsvári Csenge	0.0043958191476157074	0.0002578977300882511
A009961	Kolozsvári Grandpierre Miklós	0.00017374711108569923	0.0
A012263	Kolozsvári Mariann	2.5765349100314393e-06	0.0
A019161	Kolozsvári Vica	0.0005384958912554084	2.5800384006166727e-08
A002765	Kolozsváry Marianna	0.002042809657013443	0.0
A007182	Koltai Lajos	0.0003135901806572483	0.0
A014684	Koltai R. Sebestyén	0.000785009749100105	4.375302608009541e-06
A020925	Koltai Róbert	0.00015761623844748584	0.0
A012932	Koltai Tamás	0.00012294946587417622	0.0
A026593	Koltay Dorottya Szonja	0.0005992288169702261	2.3259419785561164e-07
A011737	Koltay Eszter	1.0351372283958785e-19	0.0
A009642	Koltay Gábor	0.0005095066440967881	0.0
A016702	Koltay Szonja Dorottya	9.659413119509807e-05	0.0
A003883	Kolumbán Hanna	0.0003140600422516169	5.2721351513938636e-06
A012752	Kolundzsija Gábor	1.0351372283958785e-19	0.0
A026594	Koma Társulat	0.0007625128977756352	0.00014529384226047207
A006286	Komlovszky-Szvet T.	0.0003375721605127409	0.0
A026595	Komlovszky-Szvet Tamás	0.015313000411913292	2.9074274731951457e-06
A014430	Komlódi Judit	0.00018963330630160374	3.754362849107805e-08
A016744	Komlós Gabriella	0.00017168165667967705	0.0
A006612	Komlós Judit	0.0005094019615238868	0.0
A012217	Komlósi Péter	0.001075150911444465	0.0
A021097	Komoli Réka	2.3711312960704156e-05	0.0
A004732	Komondy Zoltán	0.00015870083760003342	4.946247676376386e-07
A026596	Komornik Eszter	0.0024572131335531197	7.753139928520388e-08
A026597	Komoróczky Tamás	0.08352889497953986	0.006143215280879699
A014733	Komoróczy Géza	0.00035742154885759877	0.0
A015116	Komáromi Réka	0.00014547583089425195	0.0
A011525	Komáromy Andrea	0.00036459171299157083	0.0
A026598	Koncz András	0.018213353295366202	8.650805337027632e-06
A012059	Koncz Gábor	0.0023248627930761525	7.692945411575347e-05
A001587	Koncz István	0.003280224965080458	9.352566711227918e-07
A015014	Koncz Károly	9.261775173605312e-05	0.0
A009419	Koncz Timea	0.000917078086910496	2.2705624076381131e-07
A026599	Koncz Viktória	0.002113627727893607	0.0
A009705	Koncz Zsuzsa	0.00036593732046441053	0.0
A015513	Kondacs András	1.6022973858374388e-05	0.0
A026600	Kondor Attila	0.027524940505419915	0.001523204302207514
A026601	Kondor Béla	0.01585112920090525	0.003845389735420487
A016171	Kondor János	2.2944552676202473e-06	0.0
A011565	Kondor Tamás	5.828212985081358e-05	0.0
A026602	Kondor-Szilágyi Mária	0.002440392542208142	0.0003666059293300986
A019474	Kondorosi Zsuzsa	7.419573009582139e-06	0.0
A008136	Kondász Ferenc	0.0023361228971336234	0.0
A011694	Konecsny Emőke	0.0008221826103759903	3.0495683718846862e-06
A014759	Konfuciusz Intézet	0.00036799603411106336	0.0
A026603	Konkoly Gyula	0.025061357940127767	3.601010449300699e-05
A026604	Konkoly Ágnes	0.011545855328304176	0.00043239157622557286
A001130	Konkoly-Thege György	4.0077122188360954e-05	0.00014529384226047207
A019354	Konok Péter	0.00034715772663842414	0.0
A026605	Konok Tamás	0.03716482976735334	0.0009780916153631623
A018876	Konoás Judit Emese	0.0005042077560920222	0.0
A013613	Konrad Korabiewski	0.0004513785067640558	0.0
A026606	Konrad Kuzyszyn	0.000716056773634408	3.6284694865475415e-05
A014888	Konrad Rainer	1.6463218248321523e-05	0.0
A001654	Konrad Smolenski	0.0011027866212711167	0.0
A026607	Konrád György	0.002163283560869403	3.101255971408155e-07
A024288	Konrád Kaszás	4.164999008587332e-19	0.0
A022456	Konstantin Akinsha	0.00012873259651475106	5.814854946390291e-08
A008156	Konstantin Bokhorov	0.00039804132826587517	0.0
A011391	Konstantin Kleffel	0.0008032564121750625	0.0
A023469	Konstantin Melnikov	0.0005269142488191362	0.0
A014100	Konstantinos Antonios Guotos	0.0013560132736686568	0.0004427173919859233
A008067	Konsztantin Kosztov	0.0002381804525691279	0.0
A017717	Konsztantyin Goncsarov	1.495705405640145e-07	0.0
A014287	Konsánszky Dóra Designer	0.00017786744780526437	0.0
A013279	Kontor Enikő	0.000186250547059431	0.0
A026608	Kontra Ágnes	0.0025479027385085142	0.0
A013421	Kontroll Csoport	0.00041751291827032657	0.0
A026609	Kontsek Ildikó	1.96287211433194e-05	0.0
A003453	Kontuly Béla	0.00040622489573366666	7.753139928520388e-08
A019478	Kontur Balázs	0.00025913537417378323	0.0004633198889884486
A023728	Konyorcsik János	2.7184916638411777e-05	0.0
A014398	Koos Van Duinen	0.0005339007439501899	0.0
A015890	Kopacz Kund	0.0005408492780980223	1.1629709892780582e-07
A018880	Kopasz Milán	0.00041092399462300163	0.0
A026610	Kopasz Tamás	0.021536892167140238	0.011619592078890512
A010978	Kopcsik Edit	7.42221834115502e-05	0.0
A026611	Kopeczky Róna	0.011415426446201849	0.001364475096020303
A001299	Kopek Gábor	0.00020231610420836833	0.0
A026612	Kopek Rita	0.000532439171790343	0.0
A022497	Kophelyi Dániel	0.00023602473976658706	0.0
A026613	Kopin Katalin	0.003936336914122097	0.0002561620203183295
A005942	Koplik Judit	2.6183013446972343e-05	0.0
A008617	Kopper Judit	0.0007697480030977807	0.0
A023202	Koppándi József	0.0001431101067414583	0.0
A026614	Koppány Attila	0.006927925220814506	0.00019789840855491763
A016289	Koppány Gizella	0.0005262210201012196	0.0
A014491	Koppányi Péter	0.006907560230528195	0.00020248695030539393
A023246	Kopriva Attila	0.00023780743929435188	0.0
A004926	Kopócs Tibor	0.00022760252415841034	0.0
A026615	Kopócsy Anna	0.000201026413259539	0.0
A026616	Kopócsy Judit	0.0007755266571604925	1.727550805582039e-05
A026617	Koralevics Rita	0.017821827720055736	0.0003683552640062744
A014237	Korchma Zsombor	0.0010657639885987714	0.0
A009424	Korcsma Zsombor	0.000917078086910496	2.2705624076381131e-07
A026618	Korcsmár Eszter	0.005984449941998683	0.0006550997052828793
A006500	Korcsmáros Péter	6.107231870213056e-05	0.0
A014164	Kordás Kinga	1.0351372283958785e-19	0.0
A026619	Kores Eszter	0.0037132005426819235	0.0005045232766006201
A021871	Korga László	0.0008334628884774176	0.0
A016723	Kormos Anna Zsófia	1.881078590765369e-05	0.0
A010805	Kormos Borbála	0.000574567152595001	0.0
A026620	Kormos Mercedes	0.0004024998195201747	3.302837609549685e-05
A021551	Kormos Zsófi	0.0009030994059943859	0.0
A026621	Kornis György	0.00013305143743691595	0.0
A010331	Kornis Mihály	0.0002535705452309629	0.0
A026622	Korniss Dezső	0.015201343051182259	0.0004934827462520321
A002099	Korniss Mihály	1.8025873551233845e-05	0.0
A026623	Korniss Péter	0.018951245813115324	0.000653198549479273
A003023	Korodi János	0.008149427546135938	1.6837719305502207e-05
A026624	Korodi Luca	0.01208967584407885	0.006161296111834473
A024053	Korodi Zsuzsanna	0.0005143633185113271	7.344963310955859e-07
A011400	Koroknai  Zsolt	0.0017744070760493005	0.0
A014588	Koroknai Róza	0.0005633967408469554	8.767849119165336e-08
A026625	Koroknai Zsolt	0.07755732452953291	0.016065858439460446
A024888	Korolovszky Anna	0.00014670564162386112	0.0
A024265	Korom Vivien	8.155816570704554e-07	0.0
A007169	Korompai Péter	0.0009426122368507262	0.00010964232048915914
A005502	Koronczay Csilla	3.318498239525217e-05	0.0
A024659	Koronczay Dávid	0.0018037718763419743	0.0
A026626	Koronczi Endre	0.12603783273729383	0.03645098065974248
A024649	Koronczy Endre	0.0014562829188176942	0.0
A023413	Koronka Lajos	4.138714963977247e-05	3.631162453917672e-08
A026627	Korponovics Roland	0.002454585553577472	6.637795370231812e-05
A026628	Korpácsi Ferenc	0.001942075309328638	0.0
A007645	Kortárs Koreai Ek	0.0004951860348276075	0.0
A026629	Kortárs Magyar Ek	0.0004979093233625624	0.0
A015380	Koruhely Nikoletta	0.00020336755088038746	0.0
A019162	Korányi Barna	0.0005384958912554084	2.5800384006166727e-08
A012760	Korányi Mátyás	3.037560204785329e-05	0.0
A003087	Koródi Luca	0.001573916959718867	0.0
A007462	Kos Tibor	0.00027702832247919067	2.5843799761734627e-08
A026630	Koscsó László	0.0007394147525386444	0.0006069161449872206
A020344	Kosinsky Richárd	0.003980679130346452	8.228039719206304e-05
A022059	Kosinszky Richárd	0.00029275777857698017	0.0
A012784	Koska Zoltán	9.631472164063527e-05	2.337280312275112e-07
A014102	Kostas Makrinos	0.0013087698003307474	2.5068371800758663e-06
A001615	Kostas Saphazis	3.4703231009955756e-05	0.0
A026631	Kostil Danila	0.003102619382891347	7.335704514574125e-05
A006872	Kostyál László	7.734592119883547e-05	0.0
A006755	Kosziba Klaudia	0.0009917817878578228	2.9461931728377474e-06
A016981	Koszorús Gergely	0.000778034468936416	0.0
A026632	Koszorús Rita	0.00043346349327154105	1.938284982130097e-08
A022419	Koszt József	0.0003213255625512771	0.0
A026633	Koszta József	0.0003926212933815353	6.030331019768808e-05
A009963	Koszti Zsuzsanna	0.00028521330252586285	0.00025603452423950503
A021268	Kosztolányi Dezső	0.0002935307819946088	0.0
A008971	Kosztyi Klaudia	0.0011310368989485375	0.0
A004073	Kosáry Domokos	0.0008290864373586903	0.0
A016913	Koter Vilmos	0.00032486422040942515	0.0
A002184	Kotnyek István	0.00021754696150381143	2.8492789237312426e-06
A004843	Kotormán László	0.00023457452094800924	0.0
A026635	Kotormán Norbert	0.00948070810383993	7.315087522558987e-05
A023452	Kotormán Ábel	0.00020989784478081313	0.0
A006287	Kotun V. L.	0.0003375721605127409	0.0
A026636	Kotun Viktor	0.005062716265381034	0.0
A008998	Kotún Viktor	0.0001974143427268236	0.0
A023222	Kovach Gergő	0.001362014792050275	0.0
A014061	Kovai Cecília	0.0010480409611622332	0.0
A012498	Kovai Melinda	0.00016574433376553575	0.0
A018424	Kovalovszky Daniel	0.0013924083052884813	0.0
A005744	Kovalovszky Dániel	0.006225368634223302	0.0001027256582129269
A026637	Kovalovszky Márta	0.02296357208084549	0.0012019865123183567
A006992	Kovách Gergely	0.007592298069272139	5.039540953538252e-07
A026638	Kovách Gergő	0.030805802851183388	6.489931915880745e-05
A002452	Kovács Alida	0.002812668054488293	7.617459979771281e-06
A020895	Kovács Andrea	0.0007060954437725206	0.0
A026639	Kovács András	0.000270708103008961	0.0
A018548	Kovács Anna	0.00019332137442246424	0.0
A026640	Kovács Attila	0.011162583790036842	0.0027129330940704323
A026641	Kovács Balázs	0.0006201418725227929	8.24188594170673e-05
A018380	Kovács Brigitta	6.862182019604607e-05	0.0
A013194	Kovács D. Barna	3.066896743681136e-05	0.0
A026642	Kovács Dániel	1.2622665222167587e-05	7.753139928520388e-08
A011376	Kovács Dávid	0.0003958372418503624	0.0
A026643	Kovács Dénes	0.0017262215062907992	0.0
A014842	Kovács Dóra Mirtill	0.0006939209374193675	0.0
A017081	Kovács Emese	1.5887320338196034e-18	1.5506279857040776e-07
A026644	Kovács Endre	0.0033941921843286794	0.003653465688412113
A006294	Kovács Ferenc Péter	0.00093527835583806	0.0
A021701	Kovács Gabriella	0.0006265696096798807	1.5094777217557655e-05
A026645	Kovács Gergely	0.008132436513946665	0.0011598813626595955
A018491	Kovács Gergő	0.0005270528254590672	1.7118666923057822e-06
A024266	Kovács Gyula A.	8.155816570704554e-07	0.0
A022498	Kovács Gyula András	8.68769097413948e-05	0.0
A000526	Kovács Gábor	0.0015571322571277303	0.00014460117162729767
A003806	Kovács Géza	0.0005708714590888194	0.0
A007285	Kovács Imrich	0.0005037332185938123	0.0
A022835	Kovács Ingrid	0.0002623514501800035	0.0
A002453	Kovács Ivó	0.002582878246882203	7.520545730664777e-06
A009658	Kovács Johanna	0.0008328643688345702	5.032971068821067e-06
A026646	Kovács József	0.0005117483110038863	3.255611913112747e-05
A003807	Kovács Katalin	0.0005708714590888194	0.0
A026647	Kovács Kinga	0.0022341189847754064	2.1708791799857086e-06
A024267	Kovács Kira	8.155816570704554e-07	0.0
A026648	Kovács Kitti	0.003070424735978571	7.436553381439138e-05
A026649	Kovács Kristóf	0.009059619473251559	0.0030307482997043804
A013313	Kovács Kriszta	9.639619177241723e-05	0.0
A013658	Kovács Krisztina	0.0027154342643767085	1.2921899880867313e-07
A026650	Kovács Károly	0.00013980411271260934	0.00021708791799857085
A026651	Kovács Lehel	0.012264633023820515	1.4389458510194387e-05
A019871	Kovács Levente	0.00039262853961368637	0.0
A026652	Kovács Lola	0.024934587774612018	1.551744807050924e-05
A024175	Kovács Margit	7.018748084273534e-05	0.0
A000288	Kovács Melinda	0.0037826765864830297	0.0001443796178439007
A019875	Kovács Mihály Gergő	0.00039262853961368637	0.0
A026653	Kovács Mári	0.00035760124081879636	6.413073284636633e-05
A026654	Kovács Máté	0.0003871660251597306	0.00081587461450693
A026655	Kovács Noémi	0.003467838676064122	2.1385744302835404e-06
A024889	Kovács Olivér Arthur	0.00011670399406410867	0.0
A026656	Kovács Olívia	0.017648217274766228	0.004554407657077757
A026657	Kovács Péter	0.016181682852063013	0.007295894910238098
A017473	Kovács Renáta	0.0007008440720684598	0.0
A026658	Kovács Réka	0.0018794624141727663	3.372615868906369e-06
A023409	Kovács Szabolcs Gergő	4.138714963977247e-05	3.631162453917672e-08
A012484	Kovács Szonja Anna	2.6732724434162815e-06	0.0
A026659	Kovács Tamás	0.012563503741890945	0.0018512312417140872
A026660	Kovács Tibor	0.000430994308329676	1.6669250846318834e-06
A018485	Kovács Timi	0.00014669119047131126	0.0
A008892	Kovács Tímea	0.00015747216810872147	0.0
A003004	Kovács Valéria	0.002230117759692607	7.435261191451053e-05
A009538	Kovács Veronika	9.775891831924487e-05	0.0
A024277	Kovács Yalátom	8.155816570704554e-07	0.0
A005778	Kovács Zoltán	0.0013878792377649473	0.0002610157320450096
A014134	Kovács Ádám	0.00030716110929494963	0.0
A026661	Kovács Ágnes	3.914635977426942e-05	0.0
A018599	Kovács Ágota Júlia	6.958989646689128e-05	0.0
A014717	Kovács Ákos	0.0018044907458965949	0.0
A011799	Kovács Éva Szociológus	0.0025197825639420896	0.0
A009537	Kovács Éva Vica	9.775891831924487e-05	0.0
A015904	Kovácsovics Dávid	4.161586871718594e-06	0.0
A016399	Kovácsy Tibor	0.0007151435130561445	0.0
A026662	Kovásznai György	0.003549004705522577	5.039540953538253e-06
A026663	Kováts Albert	0.011333834056597911	9.873286505312992e-05
A026664	Kováts Borbála	0.0049492981555894445	0.00013235985593977443
A016410	Kováts Gergő	0.0006359958082604123	0.0
A023530	Kováts Jázon	1.0351372283958785e-19	0.0
A015310	Kováts Nikolett	0.0009547984801790545	0.0
A020517	Kováts Nóra	0.0016440923672370342	0.0
A005885	Kozlov Sándor	0.00025027749366887713	0.0
A025440	Kozma Alexandra	0.00043008108892121226	3.39277788544783e-05
A026665	Kozma Andrea	0.002483385184170183	9.707577285501569e-05
A026666	Kozma Anita	0.00034609787775618893	5.039540953538252e-07
A014732	Kozma Eszter	0.003680576706653036	0.0
A026667	Kozma György	0.0005647985286041559	0.0011007908070513246
A025326	Kozma Gábor	0.000738935184778367	5.801894893269682e-07
A013936	Kozma István	0.000295645510095494	0.0
A018312	Kozma Károly	0.00025128533061551307	2.4329194994529597e-05
A001911	Kozma Levente	9.113420773825355e-06	0.0
A020683	Kozma Péter	0.00078185746326273	0.0
A007354	Kozma Zsolt	0.018109756366304984	0.003831679284074061
A022836	Kozma Zsuzsanna Sára	0.0002623514501800035	0.0
A026668	Kozma Éva	0.004532720083717091	2.7888471237559893e-05
A022274	Kozmata Ferenc	0.0003038888210197657	1.4989403861806081e-07
A023732	Kozsuhárov Zsuzsanna	0.0028978937788693387	0.0
A010199	Kozák Andrea	0.0001299726967656369	0.0
A026669	Kozák Csaba	0.019922154534187737	0.002306599171391687
A001142	Kozák Gábor	0.0010782898956247292	6.338062672566608e-05
A010224	Kozák Ignác Tibor	0.0006942816281241934	7.264692113023603e-05
A017384	Kozák Zsuska	0.0014649851583286861	0.0
A026670	Kozák Zsuzsa	0.003152754685513445	2.519770476769126e-05
A015286	Kozák Zsuzska	0.00450822925083508	0.0
A006295	Kozári Hilda	0.0019076036787836377	6.590168939242329e-07
A025177	Kozári Ákos	6.400271636963751e-05	8.404991698323274e-07
A012004	Koós Gabriel	0.0004737046994109416	0.0
A026671	Koós Gábor	0.023457090757354773	0.007412054404995397
A023414	Koós Pál	4.138714963977247e-05	3.631162453917672e-08
A026672	Krajcsovics Éva	0.0063634762691566135	3.395029090146299e-05
A007215	Krajnik István	0.0007282486000105518	0.00035080452451621374
A026673	Krassimir Krastev	3.0926738168871306e-05	0.0
A005641	Krassimir Terziev	0.0005191736495274534	0.0
A022121	Krasz Ádám	0.00014584677855991802	0.0
A026674	Krasznahorkai Kata	8.562059024328517e-05	0.0
A000325	Krasznahorkai László	0.004044262266852705	0.0
A015128	Krasznay Eszter	0.00014547583089425195	0.0
A019681	Krasztev Péter	0.001071162677937687	0.0
A026675	Kratochwill Mimi	0.0003483218949379882	2.192846409783183e-06
A026676	Krausz Dániel	0.0012638074946193741	6.11078065355213e-07
A022146	Krausz Margit	9.327880167350479e-05	3.876569964260194e-08
A005070	Krawczun Halina	0.00011598716096335614	1.0854395899928543e-06
A006325	Krenner István	1.0636834435081671e-18	0.0
A011933	Krista Mátyás	3.0651484579731354e-06	0.0
A019711	Krista Mölder	0.0003372589638359431	0.0
A000485	Kristen Ronnevik	5.571005681587639e-08	0.0
A008024	Kristian Rother	0.00019160266188804386	0.0
A002076	Kristina Leko	0.0014188739551899499	0.0011520390619788445
A014105	Kristina Maric	0.0013087698003307474	2.5068371800758663e-06
A026677	Kristina Norman	0.001250445098116793	6.97782593566835e-07
A018990	Kristine Khouri	0.0007667578567088528	0.0
A026678	Kristine Schnappenburg	0.0009084748083370386	2.443611757323902e-05
A009343	Kristo Papic	0.0009850904020267546	0.0
A017362	Kristof J. Weber	0.0005213755197131457	0.0
A009807	Kristoffer Grip	5.096792707054072e-19	0.0
A003884	Kristó Róbert	0.0002214537117837682	0.0
A010335	Kristóf Gábor	0.04507721991908352	0.004796003888123185
A000346	Kristóf Krisztián	0.029275273978249382	4.153960081702812e-05
A024925	Kristóf Marci	0.0018652690007323251	0.0
A017889	Kristófy Dániel	0.00025177752946695385	1.0893161599571144e-05
A005380	Krisztik Csaba	3.1724941095433164e-06	0.0
A023338	Krisztina Hunya	0.0009471279644881984	0.0
A005437	Krisztina Rozanich	1.0351372283958785e-19	0.0
A016855	Krisztián Kristóf	0.0005206440734201786	0.0
A008633	Krisztiáni Sándor	0.0011770478947266472	1.938284982130097e-08
A024294	Krisztóf Lázár	4.164999008587332e-19	0.0
A006597	Krizbai  Sándor	0.0011789761608386596	1.5506279857040777e-08
A014299	Krizbai Alex	0.0007838167391048814	9.41452705606047e-09
A026679	Krizbai Sándor	0.013699720872485294	0.0008680148042415832
A019811	Krizbainé Szabó Éva	0.0008162787016940633	3.509315967646071e-07
A004733	Krizka György	0.00015870083760003342	4.946247676376386e-07
A011636	Krizstof Gábor	8.150154837080694e-05	0.0
A015874	Krizsán András	0.00012316589305402283	1.1629709892780582e-07
A019999	Krizsán János	0.0001518762586892047	9.04532991660712e-08
A011586	Krizsán Zoltán	0.0008755484501548876	7.264692113023603e-05
A008781	Krizsó And Chabz	2.0653281376617017e-05	0.0
A004641	Krizsó Szilvia	0.002112039591149514	3.1012559714081554e-08
A022762	Krnács Sára	5.699892895223959e-05	0.0
A026680	Krnács Ágota	0.009500677483886362	0.00017571475105773214
A026681	Kroó Anita	0.007955085250124937	0.0012552437613067072
A017269	Krsto Papić	0.002170926373972653	9.649881376623002e-05
A012233	Krulik Marcell	7.205754369945572e-06	0.0
A026682	Krulik Ábel	0.002202342561709654	5.5434950488920775e-06
A026683	Krusovszky Dénes	0.0030578608227282166	4.651883957112233e-07
A007602	Krystian Czapliczki	0.0007341270948991078	0.0
A022652	Krystian Kowalski	1.110286705214261e-05	0.0
A023961	Krystyna Bilak	0.0004775820565632763	0.0
A022566	Krystyna Gorazdowska	0.00014067787934198792	0.0
A026684	Krystyna Malinowska	0.0012528042455432567	0.0
A025160	Krystyna Pieronkiewicz-Pieczko	4.7420829117039545e-20	0.0
A013140	Krzystof Kieslowski	5.833950188289956e-17	0.0
A005591	Krzysztof Ducki	7.093412510909455e-05	0.0
A016941	Krzysztof Marchlak	0.0007219827756193853	5.537957091800277e-09
A015792	Krzysztof Penderecki	1.4293777140131573e-05	0.0
A023586	Krzysztof Siatka	0.0005416299605507397	0.0
A021082	Král Balázs	0.000263726155894277	4.465555768259797e-06
A002714	Králl Borbála	0.000916159135749494	1.7229199841156417e-08
A013683	Králl Szabolcs	0.0004868489623710722	0.0
A008365	Krámli Márta	0.000545264660860688	0.0
A021096	Krányik Attila	2.3711312960704156e-05	0.0
A026685	Kréher Péter	0.00270755672764483	3.101255971408155e-07
A000366	Krómer Ágnes	0.0006178512940044694	0.0
A009014	Ksenia Peretruhina	2.4920780092149442e-05	0.0
A008526	Ksenija Cockova	9.869834686915194e-05	0.0
A000035	Kspál Szabolcs	0.003463698973437878	0.0
A015225	Kubinyi Katalin	0.0011335491423258622	1.033751990469385e-08
A006642	Kubisch János	0.00046060175595980863	0.0
A012996	Kubiszyn Viktor	0.0006248859463665636	7.204938115392684e-08
A004932	Kubièka Kucsera Klára	0.00022760252415841034	0.0
A026686	Kuchta Klára	0.005761435020658566	3.7204264409336404e-05
A003162	Kucsora Márta	0.0040682378124959236	6.512637539957126e-06
A001238	Kudlik Júlia	0.002106626380440512	0.0
A010608	Kudor Duka István	0.00023227663210513355	0.0
A006521	Kudron Anna	9.994215059429837e-05	0.0
A026687	Kudász Gábor Arion	0.028658440379412956	0.0008584902023721568
A004515	Kugler Erika	0.00109880973094762	9.671119067980552e-07
A014212	Kuglerart Szalon	0.00012264161557555683	0.0
A011469	Kuizs Lilla	3.374897208381225e-07	0.0
A007364	Kujbus János	0.0034407710456661744	0.0007848062321853629
A026688	Kukla Krisztián	0.03690273116843075	0.019252584041123143
A026689	Kukorelly Endre	0.00795231661211697	0.00010175996156183009
A009552	Kukucska János	0.00023885398325589112	0.0
A004192	Kukár István	0.0004376487937425577	0.0
A006296	Kulcsár Tibor	0.00093527835583806	0.0
A012747	Kulcsár Viktória	0.000776336169242744	0.0
A016959	Kulcsár-Szabó Ernő	0.0006313842414400521	0.0
A015226	Kuli Adél	0.0005141715342382147	1.033751990469385e-08
A015601	Kuli László	0.0005340616012867926	0.0
A006268	Kulinyi István	0.0003581384870831666	0.0
A007145	Kulka János	0.0003445368194472558	0.0
A011010	Kulturtörténeti Előadás	0.0004919916616026956	0.0
A018912	Kulturális Aktivista	0.0007031357494841025	0.0
A020729	Kulturális Antropológus	0.00045048051793177284	0.0
A026690	Kulturális Attasé	0.0012276405797743452	0.0003020623316151543
A005333	Kulturális Szakállamtitkár	0.0010010517787654538	0.0
A012559	Kumin Mónika	0.0036737269508043667	0.0
A020437	Kummer János	8.85490965586926e-06	0.0
A009659	Kun Fruzsina	0.0015031803848865738	4.743823274764604e-05
A024249	Kun Imre	2.7073251218228772e-05	0.0
A006908	Kun Zita	0.0004723164474256733	0.0
A026691	Kun Éva	0.0013750020118602475	1.9189138278180375e-05
A013640	Kund Iván Patrik	0.00043874385477278793	0.0
A016189	Kundy Crew	0.0014848908994110086	0.0
A004163	Kungl György	0.0081416576344507	0.0
A011865	Kunitsyna Alina	6.837503178382283e-05	0.0
A026692	Kunkovács László	0.0008740303138319492	1.0079081907076505e-06
A012746	Kunos Tamás	2.7479723647825452e-05	0.0
A026693	Kunt Ernő	0.0012084046518271686	3.3204667729585833e-06
A023809	Kunvári Janka	0.0004514951502754093	7.209395018060168e-06
A009215	Kunyo Krú Speciál	3.1218318144243426e-19	0.0
A026694	Kupcsik Adrián	0.04019427238281296	0.00043342302882990634
A003349	Kupcsik András	0.002164728835626219	0.0
A008760	Kupeczik Ágnes	0.0017911547448307742	2.681294225279968e-06
A026695	Kurdi Anita	4.037380027921224e-05	4.2642269606862133e-07
A026696	Kurdy Fehér János	0.0047360381254841445	0.0011087765411776842
A024778	Kuroda Mineo	0.0001649057666068402	0.0
A006427	Kurt Kaindl	2.7366547395511845e-05	0.0
A014260	Kurt Schwitters	0.0005642550211928716	0.0
A001893	Kurt Welther	4.899602018035023e-19	0.0
A026697	Kurtág György	9.742760766633883e-05	0.0
A016404	Kurtág Judit	2.9197062335475047e-05	0.0
A024981	Kurucs Ferenc	3.591071752607399e-05	3.2735479698197194e-08
A015430	Kurucz D. István	0.00042213891831257075	4.7072635280302374e-07
A022940	Kurucz Ferenc	4.5618095805258254e-05	2.100940102874672e-05
A013600	Kurucz Petra	0.000360134623248973	0.0
A016247	Kurucz Árpád	0.0016556142568746257	2.117466222431987e-05
A026698	Kusnyár Evelin	0.0033112884119534582	9.691424910650486e-07
A026699	Kusovszky Bea	0.007283107744521204	0.0024136997036955233
A026700	Kustos Nikolett	0.00022590002416034258	9.174548915415792e-07
A012171	Kustány Katalin	4.7420829117039545e-20	0.0
A026701	Kutak Adrienn	0.001584913388156679	1.39556518713367e-06
A014529	Kutasi Attila	8.525739009165288e-06	0.0
A026702	Kutasi Károly	0.0012991750382630517	0.0005629365104910948
A009143	Kutasy Mercédesz	0.00012014212006072025	0.0
A017039	Kuti Dénes	6.258047797302145e-06	0.0
A004109	Kuti László	0.0003638332504590526	7.753139928520388e-08
A015126	Kuti Róbert	0.00014547583089425195	0.0
A006728	Kuti Zsombor	0.00019075258421368386	0.0
A001080	Kuutti Lavonen	6.072104002977591e-05	0.0
A013876	Kyungwoo Chun	0.0014667938251923215	1.9141351548764308e-06
A017247	Ká Zoltán	0.00015778365770008416	0.0
A026703	Kácser László	0.010024738582665648	0.0014335678446878773
A015001	Kácsor Adrienn	0.0007555063630519503	0.0
A002803	Kádasi Éva	6.515212619028525e-05	0.0
